recipeTitle,maybe_not_about_the_recipe,positive_user_describing_changes,positive_user_made_as_written,question,thinks_ingredients_hard_to_find,thinks_recipe_is_flawed_due_to_cooking_time,thinks_recipe_is_flawed_due_to_flavor,thinks_recipe_is_flawed_due_to_technique_or_equipment,thinks_recipe_is_inauthentic,user_responding_to_other_user,url,totalComments
Yamitsuki (Addictive Cabbage) Recipe,0.04,0.32,0.10545454545454545,0.12363636363636364,0.01818181818181818,0.01090909090909091,0.3090909090909091,0.03636363636363636,0.01090909090909091,0.025454545454545455,https://cooking.nytimes.com/recipes/1026314-yamitsuki-addictive-cabbage,275.0
Baba au Rhum Savarin Recipe,0.04,0.32,0.2,0.28,0.0,0.04,0.0,0.04,0.0,0.08,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,25.0
"Cabbage, Potato and Cheese Dumplings With Dill Recipe",0.08,0.32,0.24,0.24,0.04,0.0,0.04,0.04,0.0,0.0,https://cooking.nytimes.com/recipes/1027694-cabbage-potato-and-cheese-dumplings-with-dill,25.0
Award-Winning Maple Blueberry Pie Recipe,0.04,0.32,0.12,0.2,0.0,0.0,0.08,0.24,0.0,0.0,https://cooking.nytimes.com/recipes/1018834-award-winning-maple-blueberry-pie,25.0
Florida Lime Pie Recipe,0.18,0.32,0.06,0.14,0.01,0.05,0.03,0.04,0.1,0.07,https://cooking.nytimes.com/recipes/1022079-florida-lime-pie,100.0
Butter Bean Dip With Frizzled Onions and Preserved Lemon Recipe,0.06382978723404255,0.3191489361702128,0.0425531914893617,0.2127659574468085,0.06382978723404255,0.0425531914893617,0.14893617021276595,0.02127659574468085,0.0,0.0851063829787234,https://cooking.nytimes.com/recipes/1025423-butter-bean-dip-with-frizzled-onions-and-preserved-lemon,47.0
Black Lime Salmon Recipe,0.028985507246376812,0.3188405797101449,0.057971014492753624,0.2318840579710145,0.10144927536231885,0.057971014492753624,0.057971014492753624,0.028985507246376812,0.0,0.11594202898550725,https://cooking.nytimes.com/recipes/1025467-black-lime-salmon,69.0
Pumpkin Pecan Sheet Cake  Recipe,0.028985507246376812,0.3188405797101449,0.18840579710144928,0.21739130434782608,0.0,0.043478260869565216,0.07246376811594203,0.08695652173913043,0.0,0.043478260869565216,https://cooking.nytimes.com/recipes/1026012-pumpkin-pecan-sheet-cake,69.0
Escovitch Fish Recipe,0.13636363636363635,0.3181818181818182,0.0,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.09090909090909091,https://cooking.nytimes.com/recipes/1023141-escovitch-fish,22.0
Spicy Cumin Lamb Burgers Recipe,0.045454545454545456,0.3181818181818182,0.0,0.09090909090909091,0.045454545454545456,0.0,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.045454545454545456,https://cooking.nytimes.com/recipes/1025591-spicy-cumin-lamb-burgers,44.0
Rqaq w Adas (Lentils With Pasta) Recipe,0.045454545454545456,0.3181818181818182,0.045454545454545456,0.29545454545454547,0.022727272727272728,0.022727272727272728,0.0,0.22727272727272727,0.0,0.022727272727272728,https://cooking.nytimes.com/recipes/1023049-rqaq-w-adas-lentils-with-pasta,44.0
Smoky Tomato Pasta With Shrimp and Almonds Recipe,0.03508771929824561,0.3157894736842105,0.03508771929824561,0.22807017543859648,0.0,0.07017543859649122,0.07017543859649122,0.15789473684210525,0.0,0.08771929824561403,https://cooking.nytimes.com/recipes/1027750-smoky-tomato-pasta-with-shrimp-and-almonds,57.0
Coconut Caramel Tart Recipe,0.0410958904109589,0.3150684931506849,0.0136986301369863,0.2191780821917808,0.0,0.0958904109589041,0.0410958904109589,0.2328767123287671,0.0,0.0410958904109589,https://cooking.nytimes.com/recipes/1026226-coconut-caramel-tart,73.0
"Stuffed Ham, Southern Maryland Style Recipe",0.125,0.3125,0.125,0.1875,0.0625,0.0,0.0,0.125,0.0,0.0625,https://cooking.nytimes.com/recipes/1019226-stuffed-ham-southern-maryland-style,16.0
Braised Short Ribs With Peanuts and Anchovies Recipe,0.0,0.3125,0.125,0.1875,0.0,0.0,0.375,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1023954-braised-short-ribs-with-peanuts-and-anchovies,16.0
Asado Recipe,0.0625,0.3125,0.1875,0.3125,0.0625,0.0,0.0,0.0,0.0625,0.0,https://cooking.nytimes.com/recipes/1019757-asado,16.0
Cinnamon Roll Bundt Cake With Cream Cheese Frosting Recipe,0.010416666666666666,0.3125,0.09375,0.17708333333333334,0.010416666666666666,0.16666666666666666,0.041666666666666664,0.125,0.0,0.0625,https://cooking.nytimes.com/recipes/1027594-cinnamon-roll-bundt-cake-with-cream-cheese-frosting,96.0
Pistachio-Cardamom Cake Recipe,0.034482758620689655,0.3103448275862069,0.08045977011494253,0.22988505747126436,0.0,0.16091954022988506,0.05747126436781609,0.04597701149425287,0.0,0.08045977011494253,https://cooking.nytimes.com/recipes/1027517-pistachio-cardamom-cake,87.0
Cranberry-Cookie Butter Cheesecake Recipe (with Video),0.07539682539682539,0.30952380952380953,0.1984126984126984,0.19444444444444445,0.015873015873015872,0.01984126984126984,0.07936507936507936,0.08333333333333333,0.0,0.023809523809523808,https://cooking.nytimes.com/recipes/762791174-cranberry-cookie-butter-cheesecake,252.0
Vietnamese Coffee Swirl Brownies Recipe,0.06746031746031746,0.30952380952380953,0.12698412698412698,0.14682539682539683,0.003968253968253968,0.06746031746031746,0.0873015873015873,0.14285714285714285,0.011904761904761904,0.03571428571428571,https://cooking.nytimes.com/recipes/1027498-vietnamese-coffee-swirl-brownies,252.0
Jamaican Sweet Potato Pudding Recipe,0.07692307692307693,0.3076923076923077,0.0,0.38461538461538464,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,https://cooking.nytimes.com/recipes/1019847-jamaican-sweet-potato-pudding,13.0
Apple and Plum Croustade (Croustade aux Pommes et Prunes) Recipe,0.0,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,https://cooking.nytimes.com/recipes/1027089-apple-and-plum-croustade-croustade-aux-pommes-et-prunes,13.0
Flour Tortillas With Honey and Butter Recipe,0.3333333333333333,0.3055555555555556,0.05555555555555555,0.1388888888888889,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,https://cooking.nytimes.com/recipes/1025834-flour-tortillas-with-honey-and-butter,36.0
Malva Pudding Recipe,0.11864406779661017,0.3050847457627119,0.1016949152542373,0.1864406779661017,0.0,0.01694915254237288,0.13559322033898305,0.05084745762711865,0.03389830508474576,0.05084745762711865,https://cooking.nytimes.com/recipes/1026729-malva-pudding,59.0
Smoky Jollof Rice Recipe,0.0,0.30434782608695654,0.0,0.13043478260869565,0.0,0.21739130434782608,0.0,0.2608695652173913,0.043478260869565216,0.043478260869565216,https://cooking.nytimes.com/recipes/1025749-smoky-jollof-rice,23.0
Persimmon Cardamom Cake Recipe,0.056179775280898875,0.30337078651685395,0.06741573033707865,0.3146067415730337,0.033707865168539325,0.10112359550561797,0.011235955056179775,0.0898876404494382,0.0,0.02247191011235955,https://cooking.nytimes.com/recipes/1027573-persimmon-cardamom-cake,89.0
Pommes Dauphinoises (Creamy Potato Gratin) Recipe,0.04285714285714286,0.3,0.07142857142857142,0.37142857142857144,0.0,0.014285714285714285,0.04285714285714286,0.08571428571428572,0.07142857142857142,0.0,https://cooking.nytimes.com/recipes/1027385-pommes-dauphinoises-creamy-potato-gratin,70.0
Lemon-Garlic Brisket Recipe,0.1,0.3,0.075,0.4,0.0,0.025,0.1,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1027572-lemon-garlic-brisket,40.0
Hamburger Buns Recipe,0.05,0.3,0.35,0.1,0.0,0.1,0.0,0.1,0.0,0.0,https://cooking.nytimes.com/recipes/1022247-hamburger-buns,20.0
Homemade Protein Bars Recipe,0.13675213675213677,0.29914529914529914,0.02564102564102564,0.24786324786324787,0.0,0.008547008547008548,0.02564102564102564,0.20512820512820512,0.0,0.05128205128205128,https://cooking.nytimes.com/recipes/1026978-homemade-protein-bars,117.0
Chocolate Layer Cake Recipe,0.04316546762589928,0.29856115107913667,0.1618705035971223,0.2841726618705036,0.014388489208633094,0.01079136690647482,0.07913669064748201,0.07913669064748201,0.0,0.02877697841726619,https://cooking.nytimes.com/recipes/1024760-chocolate-layer-cake,278.0
Chinese Roast Pork on Garlic Bread Recipe,0.17543859649122806,0.2982456140350877,0.05263157894736842,0.22807017543859648,0.0,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.05263157894736842,0.05263157894736842,https://cooking.nytimes.com/recipes/1020771-chinese-roast-pork-on-garlic-bread,57.0
Roasted Brussels Sprouts With Cinnamon-Butter Yogurt and Chestnuts Recipe,0.10526315789473684,0.2982456140350877,0.17543859649122806,0.08771929824561403,0.0,0.07017543859649122,0.08771929824561403,0.15789473684210525,0.0,0.017543859649122806,https://cooking.nytimes.com/recipes/1023511-roasted-brussels-sprouts-with-cinnamon-butter-yogurt-and-chestnuts,57.0
Pasta in Rundown Sauce Recipe,0.05405405405405406,0.2972972972972973,0.05405405405405406,0.13513513513513514,0.0,0.10810810810810811,0.1891891891891892,0.05405405405405406,0.08108108108108109,0.02702702702702703,https://cooking.nytimes.com/recipes/765313321-pasta-in-rundown-sauce,37.0
Extra-Flaky Pie Crust Recipe,0.07407407407407407,0.2962962962962963,0.2962962962962963,0.18518518518518517,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,https://cooking.nytimes.com/recipes/1021241-extra-flaky-pie-crust,27.0
Miyar Taushe (Lamb and Squash Stew) Recipe,0.058823529411764705,0.29411764705882354,0.0,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,https://cooking.nytimes.com/recipes/1024755-miyar-taushe-lamb-and-squash-stew,17.0
Roasted Chicken With Vinegared Grapes Recipe,0.3235294117647059,0.29411764705882354,0.08823529411764706,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.029411764705882353,0.029411764705882353,https://cooking.nytimes.com/recipes/1027323-roasted-chicken-with-vinegared-grapes,34.0
Ceci Bean Soup With Red Pepper Pesto Recipe,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.4117647058823529,0.0,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,https://cooking.nytimes.com/recipes/1027734-ceci-bean-soup-with-red-pepper-pesto,17.0
Mint Chocolate Chip Cookies Recipe,0.021406727828746176,0.29357798165137616,0.11009174311926606,0.3241590214067278,0.0,0.021406727828746176,0.045871559633027525,0.1651376146788991,0.0,0.01834862385321101,https://cooking.nytimes.com/recipes/1027497-mint-chocolate-chip-cookies,327.0
Cheddar-Smothered Sweet Potatoes Recipe,0.041666666666666664,0.2916666666666667,0.2916666666666667,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.125,0.0,0.041666666666666664,https://cooking.nytimes.com/recipes/1026011-cheddar-smothered-sweet-potatoes,24.0
Chocolate-Peppermint Shortbread Recipe,0.017094017094017096,0.2905982905982906,0.05128205128205128,0.042735042735042736,0.0,0.15384615384615385,0.1282051282051282,0.3162393162393162,0.0,0.0,https://cooking.nytimes.com/recipes/1021710-chocolate-peppermint-shortbread,117.0
Chiffon Cake Recipe,0.13043478260869565,0.2898550724637681,0.0,0.2898550724637681,0.057971014492753624,0.014492753623188406,0.014492753623188406,0.057971014492753624,0.0,0.14492753623188406,https://cooking.nytimes.com/recipes/1023692-chiffon-cake,69.0
Oxtail Stew in Peanut Sauce (Kare-Kare) Recipe,0.05263157894736842,0.2894736842105263,0.02631578947368421,0.3157894736842105,0.02631578947368421,0.07894736842105263,0.0,0.0,0.13157894736842105,0.07894736842105263,https://cooking.nytimes.com/recipes/1019215-oxtail-stew-in-peanut-sauce-kare-kare,38.0
Ginger Beer-Glazed Butternut Squash With Gremolata  Recipe,0.061224489795918366,0.2857142857142857,0.02040816326530612,0.20408163265306123,0.04081632653061224,0.10204081632653061,0.061224489795918366,0.14285714285714285,0.0,0.08163265306122448,https://cooking.nytimes.com/recipes/1023640-ginger-beer-glazed-butternut-squash-with-gremolata,49.0
Crispy Sage Fried Chicken Recipe,0.11607142857142858,0.2857142857142857,0.14285714285714285,0.3125,0.017857142857142856,0.008928571428571428,0.017857142857142856,0.03571428571428571,0.0,0.0625,https://cooking.nytimes.com/recipes/1026010-crispy-sage-fried-chicken,112.0
One-Pot Paneer Pilaf Recipe,0.0,0.2857142857142857,0.10714285714285714,0.21428571428571427,0.0,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.0,0.03571428571428571,https://cooking.nytimes.com/recipes/1027225-one-pot-paneer-pilaf,28.0
Suya Spiced Grilled Chicken Thighs With Nectarines Recipe,0.02857142857142857,0.2857142857142857,0.2571428571428571,0.17142857142857143,0.05714285714285714,0.0,0.08571428571428572,0.0,0.02857142857142857,0.08571428571428572,https://cooking.nytimes.com/recipes/1027038-suya-spiced-grilled-chicken-thighs-with-nectarines,35.0
Sweet and Sour Tofu With Barberries Recipe,0.023809523809523808,0.2857142857142857,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.047619047619047616,0.23809523809523808,0.16666666666666666,0.0,0.047619047619047616,https://cooking.nytimes.com/recipes/1024981-sweet-and-sour-tofu-with-barberries,42.0
Red-Wine Roasted Pears With Cardamom Crumble Recipe,0.208955223880597,0.2835820895522388,0.014925373134328358,0.3880597014925373,0.014925373134328358,0.029850746268656716,0.029850746268656716,0.0,0.0,0.029850746268656716,https://cooking.nytimes.com/recipes/1027466-red-wine-roasted-pears-with-cardamom-crumble,67.0
Classic Baguettes Recipe,0.03937007874015748,0.28346456692913385,0.1968503937007874,0.23622047244094488,0.0,0.007874015748031496,0.007874015748031496,0.18110236220472442,0.0,0.047244094488188976,https://cooking.nytimes.com/recipes/1024403-classic-baguettes,127.0
Spaghettini With Bottarga and Colatura Recipe,0.05128205128205128,0.28205128205128205,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.0,0.1282051282051282,0.05128205128205128,0.0,0.02564102564102564,https://cooking.nytimes.com/recipes/1024003-spaghettini-with-bottarga-and-colatura,39.0
Sholeh Zard (Persian Rice Pudding) Recipe,0.09333333333333334,0.28,0.05333333333333334,0.3466666666666667,0.02666666666666667,0.0,0.04,0.013333333333333334,0.06666666666666667,0.08,https://cooking.nytimes.com/recipes/1021939-sholeh-zard-persian-rice-pudding,75.0
Vegan Sopa de Maní (Bolivian Peanut Soup) Recipe,0.034482758620689655,0.27586206896551724,0.13793103448275862,0.1724137931034483,0.20689655172413793,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,https://cooking.nytimes.com/recipes/1024087-vegan-sopa-de-mani-bolivian-peanut-soup,29.0
Mortadella Cookies Recipe,0.027586206896551724,0.27586206896551724,0.21379310344827587,0.15862068965517243,0.027586206896551724,0.020689655172413793,0.11724137931034483,0.13793103448275862,0.0,0.020689655172413793,https://cooking.nytimes.com/recipes/1027495-mortadella-cookies,145.0
Dry-Brined Salmon Recipe,0.042328042328042326,0.2751322751322751,0.07407407407407407,0.3544973544973545,0.0,0.026455026455026454,0.13756613756613756,0.05291005291005291,0.0,0.037037037037037035,https://cooking.nytimes.com/recipes/1024187-dry-brined-salmon,189.0
Cranberry Citrus Meringue Pie Recipe,0.0,0.275,0.0375,0.15,0.0,0.025,0.075,0.4125,0.0,0.025,https://cooking.nytimes.com/recipes/1026223-cranberry-citrus-meringue-pie,80.0
Chukchuk (Coconut Caramel Clusters) Recipe,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,https://cooking.nytimes.com/recipes/1027571-chukchuk-coconut-caramel-clusters,11.0
Dubai Chocolate Cookies Recipe,0.0,0.2727272727272727,0.045454545454545456,0.5,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,https://cooking.nytimes.com/recipes/774028411-dujjonku-dubai-chocolate-chewy-cookies,22.0
Pumpkin Empanadas Recipe,0.045454545454545456,0.2727272727272727,0.045454545454545456,0.4090909090909091,0.0,0.0,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,https://cooking.nytimes.com/recipes/1024769-pumpkin-empanadas,22.0
Galbi and Tteok Skewers Recipe,0.06060606060606061,0.2727272727272727,0.0,0.24242424242424243,0.15151515151515152,0.0,0.0,0.030303030303030304,0.030303030303030304,0.21212121212121213,https://cooking.nytimes.com/recipes/1024572-galbi-and-tteok-skewers,33.0
Grilled Cucumbers With Tomato-Cardamom Dressing and Mozzarella Recipe,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.2727272727272727,0.0,0.0,0.11363636363636363,0.09090909090909091,0.0,0.06818181818181818,https://cooking.nytimes.com/recipes/1023339-grilled-cucumbers-with-tomato-cardamom-dressing-and-mozzarella,44.0
Purê de Mandioca (Creamy Yuca Purée) Recipe,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,https://cooking.nytimes.com/recipes/1023627-pure-de-mandioca-creamy-yuca-puree,11.0
Jimmy Nardello Peppers Recipe,0.0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,https://cooking.nytimes.com/recipes/1026158-grilled-marinated-jimmy-nardello-peppers,11.0
Bengali-Style Mustard Oil Fish Recipe,0.09090909090909091,0.2727272727272727,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.18181818181818182,0.045454545454545456,0.13636363636363635,https://cooking.nytimes.com/recipes/1024018-bengali-style-mustard-oil-fish,22.0
Hummus Soup With Crispy Chickpeas Recipe,0.045454545454545456,0.2727272727272727,0.045454545454545456,0.22727272727272727,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.045454545454545456,https://cooking.nytimes.com/recipes/1027652-hummus-soup-with-crispy-chickpeas,22.0
Lemon Cakes Recipe,0.03389830508474576,0.2711864406779661,0.1016949152542373,0.1694915254237288,0.0,0.01694915254237288,0.1864406779661017,0.2033898305084746,0.0,0.01694915254237288,https://cooking.nytimes.com/recipes/1022593-lemon-cakes,59.0
Paris-Brest Recipe,0.023529411764705882,0.27058823529411763,0.10588235294117647,0.2235294117647059,0.023529411764705882,0.047058823529411764,0.047058823529411764,0.24705882352941178,0.0,0.011764705882352941,https://cooking.nytimes.com/recipes/1023757-paris-brest,85.0
Hot Honey Recipe,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.34615384615384615,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,https://cooking.nytimes.com/recipes/1025469-hot-honey,26.0
Haemul Pajeon (Seafood Scallion Pancakes) Recipe,0.11538461538461539,0.2692307692307692,0.0,0.5,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,https://cooking.nytimes.com/recipes/771349118-haemul-pajeon-seafood-scallion-pancakes,26.0
Peanut Butter and Jelly Pound Cake Recipe,0.07692307692307693,0.2692307692307692,0.11538461538461539,0.11538461538461539,0.0,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.0,0.0,https://cooking.nytimes.com/recipes/1027336-peanut-butter-and-jelly-pound-cake,26.0
Homemade Matzo Recipe,0.06666666666666667,0.26666666666666666,0.0,0.4,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,https://cooking.nytimes.com/recipes/774456092-homemade-matzo,15.0
Triple Stack Brownies Recipe,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.4,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,https://cooking.nytimes.com/recipes/782156116-triple-stack-brownies,15.0
Salmon Ssam Recipe,0.0,0.26666666666666666,0.4666666666666667,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,https://cooking.nytimes.com/recipes/770670821-salmon-ssam,15.0
Crushed Green Bean Salad With Cranberry Recipe,0.0,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,https://cooking.nytimes.com/recipes/1026015-crushed-green-bean-salad-with-cranberry,19.0
Fungi Recipe,0.21052631578947367,0.2631578947368421,0.0,0.3157894736842105,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,https://cooking.nytimes.com/recipes/1022093-fungi,19.0
Shrimp Cocktail With Cranberry Cocktail Sauce Recipe,0.0,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,https://cooking.nytimes.com/recipes/1026050-shrimp-cocktail-with-cranberry-cocktail-sauce,19.0
Ayote en Miel (Squash With Spiced Syrup) Recipe,0.0,0.2631578947368421,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.21052631578947367,https://cooking.nytimes.com/recipes/1024710-ayote-en-miel-squash-with-spiced-syrup,19.0
Hawaii-Style Sherbet Recipe,0.14035087719298245,0.2631578947368421,0.017543859649122806,0.3684210526315789,0.017543859649122806,0.0,0.07017543859649122,0.07017543859649122,0.0,0.05263157894736842,https://cooking.nytimes.com/recipes/1024322-hawaii-style-sherbet,57.0
Pimento Cheese Pie Recipe,0.09523809523809523,0.2619047619047619,0.16666666666666666,0.3333333333333333,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,https://cooking.nytimes.com/recipes/1024963-pimento-cheese-pie,42.0
Buttermilk Chess Pie Recipe,0.11214953271028037,0.2616822429906542,0.028037383177570093,0.205607476635514,0.12149532710280374,0.0,0.08411214953271028,0.04672897196261682,0.028037383177570093,0.11214953271028037,https://cooking.nytimes.com/recipes/1025657-buttermilk-chess-pie,107.0
Strawberry Pasta Recipe,0.32608695652173914,0.2608695652173913,0.06521739130434782,0.15217391304347827,0.0,0.0,0.06521739130434782,0.021739130434782608,0.06521739130434782,0.043478260869565216,https://cooking.nytimes.com/recipes/1027063-makaron-z-truskawkami-polish-strawberry-pasta,46.0
"Avocado, Edamame and Yuzu Dip With Furikake Recipe",0.0,0.2608695652173913,0.08695652173913043,0.2608695652173913,0.08695652173913043,0.0,0.21739130434782608,0.043478260869565216,0.0,0.043478260869565216,https://cooking.nytimes.com/recipes/1026538-avocado-edamame-and-yuzu-dip-with-furikake,23.0
Flaky Pie Crust Recipe,0.06521739130434782,0.2608695652173913,0.15217391304347827,0.21739130434782608,0.0,0.0,0.021739130434782608,0.2608695652173913,0.0,0.021739130434782608,https://cooking.nytimes.com/recipes/1024800-flaky-pie-crust,92.0
Applejack Butter Pecan Bundt Cake Recipe,0.0,0.2608695652173913,0.08695652173913043,0.17391304347826086,0.0,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.0,0.13043478260869565,https://cooking.nytimes.com/recipes/1021802-applejack-butter-pecan-bundt-cake,23.0
Cosmic Blondies Recipe,0.11594202898550725,0.2608695652173913,0.028985507246376812,0.2753623188405797,0.0,0.028985507246376812,0.07246376811594203,0.057971014492753624,0.0,0.15942028985507245,https://cooking.nytimes.com/recipes/779815297-cosmic-blondies,69.0
Caramelized Apple Pie Recipe,0.010416666666666666,0.2604166666666667,0.08333333333333333,0.20833333333333334,0.0,0.09375,0.0625,0.22916666666666666,0.0,0.052083333333333336,https://cooking.nytimes.com/recipes/1024804-caramelized-apple-pie,96.0
Tea Cakes  Recipe,0.1111111111111111,0.25925925925925924,0.037037037037037035,0.14814814814814814,0.0,0.2222222222222222,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,https://cooking.nytimes.com/recipes/1025752-tea-cakes,27.0
Chocolate Church Cake Recipe,0.10071942446043165,0.2589928057553957,0.14388489208633093,0.17985611510791366,0.0,0.03597122302158273,0.05755395683453238,0.12949640287769784,0.014388489208633094,0.07913669064748201,https://cooking.nytimes.com/recipes/1023117-chocolate-church-cake,139.0
Chocolate Pudding Cups Recipe,0.05555555555555555,0.25,0.16666666666666666,0.3055555555555556,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.0,0.08333333333333333,https://cooking.nytimes.com/recipes/1026565-chocolate-pudding-cups,36.0
Cheesy Cauliflower Nests Recipe,0.057692307692307696,0.25,0.057692307692307696,0.25,0.0,0.0,0.057692307692307696,0.2692307692307692,0.0,0.057692307692307696,https://cooking.nytimes.com/recipes/1027462-cheesy-cauliflower-nests,52.0
Watermelon With Whipped Feta Recipe,0.0,0.25,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,https://cooking.nytimes.com/recipes/781711509-watermelon-with-whipped-feta,12.0
Penny’s Chocolate Mousse Recipe (with Video),0.07608695652173914,0.25,0.07608695652173914,0.3804347826086957,0.0,0.0,0.021739130434782608,0.05434782608695652,0.0,0.14130434782608695,https://cooking.nytimes.com/recipes/769471758-pennys-chocolate-mousse,92.0
Cinnamon Babka Recipe,0.0625,0.25,0.10416666666666667,0.3958333333333333,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.0625,https://cooking.nytimes.com/recipes/1023464-cinnamon-babka,48.0
Jamaican-Spiced Turkey Recipe,0.08333333333333333,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,https://cooking.nytimes.com/recipes/1018390-jamaican-spiced-turkey,12.0
Chicago Thin-Crust (Tavern-Style) Pizza Dough Recipe,0.0546875,0.25,0.0546875,0.421875,0.0,0.0078125,0.015625,0.1171875,0.0,0.078125,https://cooking.nytimes.com/recipes/1024060-chicago-thin-crust-tavern-style-pizza-dough,128.0
Pumpkin Pie With Pepitas Recipe,0.05555555555555555,0.25,0.027777777777777776,0.19444444444444445,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,https://cooking.nytimes.com/recipes/1024803-pumpkin-pie-with-pepitas,36.0
Iced Coconut Limeade Recipe,0.125,0.25,0.1,0.3,0.0,0.025,0.075,0.05,0.0,0.075,https://cooking.nytimes.com/recipes/1027264-iced-coconut-limeade,40.0
Gamja Jeon (Potato Pancakes) Recipe,0.0,0.25,0.125,0.3125,0.0,0.1875,0.0625,0.0,0.0,0.0625,https://cooking.nytimes.com/recipes/1027698-gamja-jeon-potato-pancakes,16.0
Bryant Terry’s Millet Cakes With Smoky-Spicy Green Sauce Recipe,0.0,0.25,0.0,0.25,0.0,0.08333333333333333,0.0,0.4166666666666667,0.0,0.0,https://cooking.nytimes.com/recipes/1018979-bryant-terrys-millet-cakes-with-smoky-spicy-green-sauce,12.0
Mini Apple Tartes Tatin Recipe,0.014492753623188406,0.2463768115942029,0.10144927536231885,0.2898550724637681,0.014492753623188406,0.014492753623188406,0.0,0.2608695652173913,0.0,0.057971014492753624,https://cooking.nytimes.com/recipes/1020580-mini-apple-tartes-tatin,69.0
Sticky Date and Pecan Pudding Recipe,0.08181818181818182,0.24545454545454545,0.07272727272727272,0.3090909090909091,0.09090909090909091,0.03636363636363636,0.06363636363636363,0.02727272727272727,0.00909090909090909,0.06363636363636363,https://cooking.nytimes.com/recipes/1026335-sticky-date-and-pecan-pudding,110.0
Cauliflower Kugel Recipe,0.044444444444444446,0.24444444444444444,0.022222222222222223,0.3333333333333333,0.0,0.08888888888888889,0.2,0.044444444444444446,0.022222222222222223,0.0,https://cooking.nytimes.com/recipes/774540571-cauliflower-kugel,45.0
Gâteau Nana Recipe,0.0975609756097561,0.24390243902439024,0.0975609756097561,0.34146341463414637,0.0,0.0,0.07317073170731707,0.0975609756097561,0.0,0.04878048780487805,https://cooking.nytimes.com/recipes/1026208-gateau-nana,41.0
